action_id,action_name,n_findings,n_docs,signal_type,signal_relation,signal_strength,document_name,source_url,document_type,doc_relevance,explicitness,page,evidence_text,location_scope,location_code
ipcc_0052,Reduce Deforestation and Degradation,10,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,30,"al 2030 el sector forestal se compromete al manejo sustentable de 200.000 hectáreas que representarán capturas del orden de 0,9 a 1,2 MtCO2eq",national,CL
ipcc_0052,Reduce Deforestation and Degradation,10,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,30,reducir las emisiones del sector forestal por degradación y deforestación del bosque nativo en un 25% al 2030,national,CL
ipcc_0053,"Implement afforestation, reforestation, and forest ecosystem restoration",12,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,30,estableciendo acciones como el potenciamiento de modelos de gestión en prevención de incendios forestales y restauración de áreas quemadas,national,CL
ipcc_0054,Adopt sustainable forest management practices,11,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,30,estableciendo acciones como el potenciamiento de modelos de gestión en prevención de incendios forestales y restauración de áreas quemadas,national,CL
ipcc_0054,Adopt sustainable forest management practices,11,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,30,reducir las emisiones del sector forestal por degradación y deforestación del bosque nativo en un 25% al 2030,national,CL
ipcc_0054,Adopt sustainable forest management practices,11,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,30,"al 2030 el sector forestal se compromete al manejo sustentable de 200.000 hectáreas que representarán capturas del orden de 0,9 a 1,2 MtCO2eq",national,CL
ipcc_0055,"Implement fire management in forests, grasslands, and savannas",5,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,30,estableciendo acciones como el potenciamiento de modelos de gestión en prevención de incendios forestales y restauración de áreas quemadas,national,CL
ipcc_0068,Pilot Bioenergy with Carbon Capture in Partnership with Utilities/Industry.,7,1,target,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,inferred,30,reducir las emisiones del sector forestal por degradación y deforestación del bosque nativo en un 25% al 2030,national,CL
ipcc_0068,Pilot Bioenergy with Carbon Capture in Partnership with Utilities/Industry.,7,1,target,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,inferred,30,"al 2030 el sector forestal se compromete al manejo sustentable de 200.000 hectáreas que representarán capturas del orden de 0,9 a 1,2 MtCO2eq",national,CL
ipcc_0071,Increase sustainable use of wood products,5,1,target,prioritizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,inferred,30,"al 2030 el sector forestal se compromete al manejo sustentable de 200.000 hectáreas que representarán capturas del orden de 0,9 a 1,2 MtCO2eq",national,CL
ipcc_0042,Set carbon emissions reduction targets for industrial sectors,22,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,31,"En base a tal asignación, se reparten las emisiones del escenario de referencia de la NDC para el período 2020-2030.",national,CL
ipcc_0042,Set carbon emissions reduction targets for industrial sectors,22,2,context,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,31,"Se asignan las categorías de emisiones del INGEI a cada autoridad sectorial establecida en el Proyecto de Ley, según responsabilidad y capacidad de acción.",national,CL
ipcc_0054,Adopt sustainable forest management practices,11,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,31,"En base a tal asignación, se reparten las emisiones del escenario de referencia de la NDC para el período 2020-2030.",national,CL
c40_0025,Promote deployment of zero-emission freight fleets (trucks),13,2,governance,governs,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,32,Ministerio de Vivienda<br>y Urbanismo,national,CL
icare_0120,"Implement energy efficiency criteria and indicators in the procurement of goods, services, or works by the municipal public administration.",12,1,governance,governs,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,32,Ministerio de Vivienda<br>y Urbanismo,national,CL
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,26,1,governance,governs,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,32,Ministerio de Vivienda<br>y Urbanismo,national,CL
c40_0016,Retrofit commercial and institutional other non-residential buildings  for energy efficiency ,27,2,monitoring,monitors,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,38,la asignación sectorial de presupuestos de emisiones para el período 2020-2030,national,CL
c40_0017,Retrofit municipal buildings for energy efficiency,20,1,monitoring,monitors,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,38,la asignación sectorial de presupuestos de emisiones para el período 2020-2030,national,CL
c40_0025,Promote deployment of zero-emission freight fleets (trucks),13,2,monitoring,monitors,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,38,la asignación sectorial de presupuestos de emisiones para el período 2020-2030,national,CL
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,26,1,monitoring,monitors,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,38,la asignación sectorial de presupuestos de emisiones para el período 2020-2030,national,CL
c40_0012,Introduce energy-efficiency standards for new institutional buildings,15,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,39,no sobrepasar el presupuesto sectorial de emisiones asignado en la ECLP,national,CL
c40_0012,Introduce energy-efficiency standards for new institutional buildings,15,2,context,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,39,estos planes sectoriales requieren para su implementación de una coordinación transversal y multinivel de las autoridades sectoriales,national,CL
c40_0012,Introduce energy-efficiency standards for new institutional buildings,15,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,39,cada una de ellas deberá elaborar el respectivo Plan Sectorial de Mitigación (PSM) en donde deberán establecer el conjunto de acciones y medidas para reducir gases de efecto invernadero,national,CL
c40_0012,Introduce energy-efficiency standards for new institutional buildings,15,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,39,apoyar en la implementación de acciones y medidas respectivamente mediante la coordinación intersectorial,national,CL
c40_0012,Introduce energy-efficiency standards for new institutional buildings,15,2,governance,governs,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,39,las autoridades sectoriales deberán indicar en sus PSM el nivel de involucramiento y responsabilidad de las otras autoridades relacionadas con la ejecución de las medidas de mitigación dispuestas,national,CL
c40_0012,Introduce energy-efficiency standards for new institutional buildings,15,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,39,deberá trabajar de forma mancomunada con el proceso de Planificación Energética de Largo Plazo (PELP) del Ministerio de Energía,national,CL
c40_0015,Retrofit residential buildings for energy efficiency,15,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,39,apoyar en la implementación de acciones y medidas respectivamente mediante la coordinación intersectorial,national,CL
c40_0015,Retrofit residential buildings for energy efficiency,15,1,governance,governs,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,39,las autoridades sectoriales deberán indicar en sus PSM el nivel de involucramiento y responsabilidad de las otras autoridades relacionadas con la ejecución de las medidas de mitigación dispuestas,national,CL
c40_0015,Retrofit residential buildings for energy efficiency,15,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,39,facilitar y agilizar la evaluación de escenarios prospectivos y medidas de mitigación de GEI,national,CL
c40_0015,Retrofit residential buildings for energy efficiency,15,1,context,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,39,estos planes sectoriales requieren para su implementación de una coordinación transversal y multinivel de las autoridades sectoriales,national,CL
c40_0015,Retrofit residential buildings for energy efficiency,15,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,39,deberá trabajar de forma mancomunada con el proceso de Planificación Energética de Largo Plazo (PELP) del Ministerio de Energía,national,CL
c40_0015,Retrofit residential buildings for energy efficiency,15,1,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,39,cada una de ellas deberá elaborar el respectivo Plan Sectorial de Mitigación (PSM) en donde deberán establecer el conjunto de acciones y medidas para reducir gases de efecto invernadero,national,CL
c40_0016,Retrofit commercial and institutional other non-residential buildings  for energy efficiency ,27,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,39,facilitar y agilizar la evaluación de escenarios prospectivos y medidas de mitigación de GEI,national,CL
c40_0016,Retrofit commercial and institutional other non-residential buildings  for energy efficiency ,27,2,context,contextualizes,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,39,estos planes sectoriales requieren para su implementación de una coordinación transversal y multinivel de las autoridades sectoriales,national,CL
c40_0016,Retrofit commercial and institutional other non-residential buildings  for energy efficiency ,27,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,39,cada una de ellas deberá elaborar el respectivo Plan Sectorial de Mitigación (PSM) en donde deberán establecer el conjunto de acciones y medidas para reducir gases de efecto invernadero,national,CL
c40_0016,Retrofit commercial and institutional other non-residential buildings  for energy efficiency ,27,2,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,39,no sobrepasar el presupuesto sectorial de emisiones asignado en la ECLP,national,CL
c40_0016,Retrofit commercial and institutional other non-residential buildings  for energy efficiency ,27,2,action,commits,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,39,deberá trabajar de forma mancomunada con el proceso de Planificación Energética de Largo Plazo (PELP) del Ministerio de Energía,national,CL
