"action_id","location_scope","region_code","communal_code","doc_relevance","primitive_type","primitive_relation","match_type","policy_subject","subject_match_reason","signal_confidence","explicitness","document_type","document_name","relevance_note","evidence_text","page"
"ipcc_0049","municipal","10","10202","medium","action","commits","indirect","Implementation commitment for M009","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático Ancud 2023-2030","The policy atom is a concrete enabling measure but does not implement the full action.","Fortalecer las acciones asociadas a la instalación de puntos limpios a través de lo siguiente: a) Incorporar más puntos de reciclaje en zonas estratégicas (sectores más poblados, villas, zonas rurales), b) ampliar la variedad de contenedores para abarcar l a mayor diferenciación de los residuos posible, integrando infografía clara y descripción para su correcto uso y c) gestionar retiros programados a través de la municipalidad o alianzas con privados. Sectores propuestos: Centro, Collico, El Bosque, Isla Te ja, Krahmer, Las Gaviotas - Salida Sur.","126"
"ipcc_0049","municipal","10","10202","medium","monitoring","monitors","indirect","Monitoring and verification for A005","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático Ancud 2023-2030","The policy atom is a concrete enabling measure but does not implement the full action.","Nombre del indicador Número de modelos de reciclaje de agua a nivel domiciliario y comercial generados Fórmula de cálculo No aplica Medio de verificación Modelo de reciclaje de agua a nivel domiciliario y comercial","163"
"ipcc_0049","municipal","10","10202","medium","sector_priority","prioritizes","indirect","Named PACCC measure A005","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático Ancud 2023-2030","The policy atom is a concrete enabling measure but does not implement the full action.","Modelo de reciclaje de agua a nivel domiciliario y comercial","162"
"ipcc_0049","municipal","10","10202","medium","sector_priority","prioritizes","indirect","Named PACCC measure A007","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático Ancud 2023-2030","The policy atom is a concrete enabling measure but does not implement the full action.","Reutilización de aguas grises en nuevas obras municipales","166"
"ipcc_0049","municipal","10","10402","medium","action","commits","indirect","Implementation detail for M20","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático, Comuna de Futaleufú 2025-2030","The policy atom is a concrete enabling measure but does not implement the full action.","Fomentar actividades turísticas sustentables , como el reciclaje de residuos, servicios de alojamiento cuenten con energías alternativas renovables, reutilización del agua y calefacción de baja emisión.","81"
"ipcc_0049","municipal","10","10404","medium","action","commits","indirect","Implementation description for M11","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático (PACCC), Comuna de Palena","The policy atom is a concrete enabling measure but does not implement the full action.","Se trata de implementar un centro de reciclaje y valorización en la provincia, así se minimizancostos detransporteyemisiones por transporte","47"
"ipcc_0049","municipal","10","10404","medium","action","commits","indirect","Implementation description for M12","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático (PACCC), Comuna de Palena","The policy atom is a concrete enabling measure but does not implement the full action.","Fomentar actividades turísticas sustentables, como el reciclaje de residuos, los servicios de alojamiento, contar conenergías alternativas renovables ycalefaccióndebajaemisión.","49"
"ipcc_0049","municipal","12","12101","medium","action","commits","indirect","Implementation commitment for A002","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático Punta Arenas 2023-2030","The policy atom is a concrete enabling measure but does not implement the full action.","Establecimiento de un modelo de captación de agua de lluvia y reutilización de aguas grises en los hogares y comercios (ducha, lavadora, lavamanos y lavaplatos, jardin) a través de sistemas o dispositivos eficaces y eficientes. Para edificaciones nuevas: c onsiderarlo como requerimiento de instalaciones al otorgar permisos de construcción o ampliación. Edificaciones existentes: promover alianzas con privados para venta a precios competitivos.","147"
"ipcc_0049","municipal","12","12101","medium","action","commits","indirect","Implementation commitment for M002","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático Punta Arenas 2023-2030","The policy atom is a concrete enabling measure but does not implement the full action.","Implementar un proyecto piloto de biodigestores en establecimientos educativos municipales para promover la reutilización de desechos orgánicos como fuente de energía y de ahorro, así como herramienta educacional para que los estudiantes comprendan los pr ocesos bioquímicos a partir de la experiencia práctica.","111"
"ipcc_0049","municipal","12","12101","medium","monitoring","monitors","indirect","Monitoring and verification for M010","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático Punta Arenas 2023-2030","The policy atom is a concrete enabling measure but does not implement the full action.","Nombre del indicador * Reducción de residuos. * Reciclaje y valorización. * Cumplimiento de la normativa ambiental. Fórmula de cálculo * Reducción de residuos: Reducción de la cantidad de residuos generados, tratados y dispuestos medida en porcentaje. * Reciclaje y valorización: Porcentaje de residuos reciclados y valorizados medido en porcentaje. * Cumplimiento de la normativa ambiental: Cumplimiento de la normativa ambiental en la gestión de residuos sólidos medido en porcentaje. Medio de verificación * Análisis de la cantidad de residuos generados, tratados y dispuestos. * Registros de reciclaje y valorización. * Inspecciones ambientales para verificar el cumplimiento de la normativa ambiental.","128"
"ipcc_0049","municipal","12","12101","medium","monitoring","monitors","indirect","Monitoring and verification for M012","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático Punta Arenas 2023-2030","The policy atom is a concrete enabling measure but does not implement the full action.","Nombre del indicador * Porcentaje de residuos reciclados y valorizados. * Número de empleos creados para recicladores de base. *Número de proyectos postulados y/o adjudicados en temáticas de residuos. Fórmula de cálculo * Reciclaje y valorización de un 70% de los residuos sólidos. * Creación de 100 empleos para recicladores de base. Medio de verificación * Registros de la cantidad de residuos reciclados y valorizados. * Encuestas para medir la satisfacción de los recicladores de base.","132"
"ipcc_0049","municipal","12","12101","medium","sector_priority","prioritizes","indirect","Named PACCC measure A002","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático Punta Arenas 2023-2030","The policy atom is a concrete enabling measure but does not implement the full action.","Modelo de reciclaje y captación de agua de lluvia a nivel domiciliario y comercial","147"
"ipcc_0049","municipal","12","12101","medium","target","targets","indirect","Explicit performance target for M010","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático Punta Arenas 2023-2030","The policy atom is a concrete enabling measure but does not implement the full action.","* 1 estrategia de residuos solidos comunales elaborada * Reducción de un 20% de la cantidad de residuos generados. * Reciclaje y valorización de un 70% de los residuos sólidos. * Cumplimiento de la normativa ambiental en la gestión de residuos sólidos. * Concienciación ciudadana de un 90% sobre la gestión integral de residuos.","128"
"ipcc_0049","municipal","12","12101","medium","target","targets","indirect","Explicit performance target for M012","The policy atom is a concrete enabling measure but does not implement the full action.","medium","inferred","paccc","Plan de Acción Comunal de Cambio Climático Punta Arenas 2023-2030","The policy atom is a concrete enabling measure but does not implement the full action.","* Reciclaje y valorización de un 70% de los residuos sólidos. * Creación de 100 empleos para recicladores de base. *Al menos 1 Convenio anual por periodo asociado a la sensibilización que permita la reducción de residuos con la vinculación de actores clave y recicladores de base","132"
