action_id,action_name,sr15_option,match_strength,option_evidence,option_agreement,dimension,global_indicator,global_relation,city_indicator,sign,city_locode,city_quintile_category,city_capacity,global_indicator_code_value,global_indicator_signal,city_indicator_signed_score,city_mean_signed_score,city_adjusted_score,dimension_score,action_score
c40_0036,Upgrade Landfills to Engineered Sanitary Landfills with Gas Capture.,Reduced food wastage,weak,Medium,High,socio_cultural,human_capabilities,supportive,literacy_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0036,Upgrade Landfills to Engineered Sanitary Landfills with Gas Capture.,Reduced food wastage,weak,Medium,High,socio_cultural,human_capabilities,supportive,mean_years_schooling,1,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0036,Upgrade Landfills to Engineered Sanitary Landfills with Gas Capture.,Reduced food wastage,weak,Medium,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0036,Upgrade Landfills to Engineered Sanitary Landfills with Gas Capture.,Reduced food wastage,weak,Medium,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,geophysical,limited_land_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,institutional,institutional_capacity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,socio_cultural,human_capabilities,supportive,literacy_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,socio_cultural,human_capabilities,supportive,mean_years_schooling,1,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0037,"Implement residential and business segregated collection of recyclables, organic, and residual waste",Reduced food wastage,direct,Medium,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,geophysical,limited_land_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,institutional,institutional_capacity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,socio_cultural,human_capabilities,supportive,literacy_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,socio_cultural,human_capabilities,supportive,mean_years_schooling,1,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
c40_0040,Implement Volume-Based Collection policy,Reduced food wastage,weak,Medium,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0001,Improve heat and energy recovery,Energy efficiency,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0001,Improve heat and energy recovery,Energy efficiency,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0001,Improve heat and energy recovery,Energy efficiency,direct,Robust,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0001,Improve heat and energy recovery,Energy efficiency,direct,Robust,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0001,Improve heat and energy recovery,Energy efficiency,direct,Robust,High,institutional,legal_admin_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0001,Improve heat and energy recovery,Energy efficiency,direct,Robust,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0001,Improve heat and energy recovery,Energy efficiency,direct,Robust,High,socio_cultural,public_acceptance,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0001,Improve heat and energy recovery,Energy efficiency,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0001,Improve heat and energy recovery,Energy efficiency,direct,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling Program for Buildings,Low/zero-energy buildings,direct,Medium,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling Program for Buildings,Low/zero-energy buildings,direct,Medium,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling Program for Buildings,Low/zero-energy buildings,direct,Medium,High,economic,distributional_effects,supportive,home_ownership,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling Program for Buildings,Low/zero-energy buildings,direct,Medium,High,economic,distributional_effects,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling Program for Buildings,Low/zero-energy buildings,direct,Medium,High,economic,distributional_effects,supportive,renter_share,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling Program for Buildings,Low/zero-energy buildings,direct,Medium,High,economic,employment_productivity,supportive,industry_construction_employment,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling Program for Buildings,Low/zero-energy buildings,direct,Medium,High,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling Program for Buildings,Low/zero-energy buildings,direct,Medium,High,environmental,toxic_waste,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling Program for Buildings,Low/zero-energy buildings,direct,Medium,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling Program for Buildings,Low/zero-energy buildings,direct,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling Program for Buildings,Low/zero-energy buildings,direct,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling Program for Buildings,Low/zero-energy buildings,direct,Medium,High,technological,technical_scalability,supportive,electricity_access_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0002,Promote and expand the use of the Brazilian Energy Labeling Program for Buildings,Low/zero-energy buildings,direct,Medium,High,technological,technical_scalability,supportive,fixed_internet_household_share,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0009,Deploy cogeneration systems in industries,Energy efficiency,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0009,Deploy cogeneration systems in industries,Energy efficiency,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0009,Deploy cogeneration systems in industries,Energy efficiency,direct,Robust,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0009,Deploy cogeneration systems in industries,Energy efficiency,direct,Robust,High,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0009,Deploy cogeneration systems in industries,Energy efficiency,direct,Robust,High,institutional,legal_admin_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0009,Deploy cogeneration systems in industries,Energy efficiency,direct,Robust,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0009,Deploy cogeneration systems in industries,Energy efficiency,direct,Robust,High,socio_cultural,public_acceptance,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0009,Deploy cogeneration systems in industries,Energy efficiency,direct,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0009,Deploy cogeneration systems in industries,Energy efficiency,direct,Robust,High,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,direct,Medium,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,direct,Medium,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,direct,Medium,High,economic,distributional_effects,supportive,home_ownership,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,direct,Medium,High,economic,distributional_effects,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,direct,Medium,High,economic,distributional_effects,supportive,renter_share,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,direct,Medium,High,economic,employment_productivity,supportive,industry_construction_employment,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,direct,Medium,High,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,direct,Medium,High,environmental,toxic_waste,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,direct,Medium,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,direct,Medium,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,direct,Medium,High,institutional,political_acceptability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,direct,Medium,High,technological,technical_scalability,supportive,electricity_access_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0010,Promote Net-Zero and Green Building Certifications,Low/zero-energy buildings,direct,Medium,High,technological,technical_scalability,supportive,fixed_internet_household_share,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0012,Expand solar energy generation on municipal facilities and public assets,Solar PV,direct,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0012,Expand solar energy generation on municipal facilities and public assets,Solar PV,direct,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0012,Expand solar energy generation on municipal facilities and public assets,Solar PV,direct,Robust,High,economic,distributional_effects,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0012,Expand solar energy generation on municipal facilities and public assets,Solar PV,direct,Robust,High,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0012,Expand solar energy generation on municipal facilities and public assets,Solar PV,direct,Robust,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
icare_0012,Expand solar energy generation on municipal facilities and public assets,Solar PV,direct,Robust,High,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,1.0
