schema_version,evidence_id,mapping_id,source_id,pdf_page,printed_page,quote_verbatim,quote_language,grounding_status,grounding_note,direction,quantified_value,support_scope,maladaptation_signal,extraction_run_id,review_status,reviewed_by,reviewed_at,review_note
0.3.0,ev_0bb0b4c5f8b1674c,map_060bf0b76c2b0e2b,ES_SRC_009,25,24,"One straightforward way to improve power system performance during floods is to elevate solar panels, or to locate plants or substations in an elevated area that will not be flooded – and, when possible, far enough from the coastline to avoid coastal flood. For existing plants that cannot be moved, elevating critical components is an option (particularly for substations), as is building dikes or flood protection walls.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,energy_security_assessment_2026-08-28,proposed,,,
0.3.0,ev_3b8be4ce901f956d,map_060bf0b76c2b0e2b,ES_SRC_010,9,9,"Protect critical assets with upgrades tailored to local climate threats (flood defences, storm hardening, etc.). Selected solutions must match the specific vulnerabilities identified.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,energy_security_assessment_2026-08-28,proposed,,,
0.3.0,ev_8339d6d239f473e1,map_41b7763b5e0d8c66,ES_SRC_009,35,34,"Planning criteria and methodologies will need to be revised to include resilience, because the design of resilient power systems starts with the overall planning of the system. Until recently, there had been little work on including climate considerations in planning. Although these issues are well understood in qualitative terms and practiced in the field, they are not systematically considered in producing a power system plan that finds a good balance between cost and risks.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,energy_security_assessment_2026-08-28,proposed,,,
0.3.0,ev_8c21e13ad01dabda,map_41b7763b5e0d8c66,ES_SRC_010,9,9,"Develop strategic national plans and policies targeting the power sector that incentivise the adoption of proactive resilience measures, preventative investments and the integration of resilience into power system design and operations.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,energy_security_assessment_2026-08-28,proposed,,,
0.3.0,ev_b0f6d8775f6d626a,map_60e1f66a869dde98,ES_SRC_002,1657,1645,Reviewing land use and spatial planning to reduce exposure to climate risks,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,energy_security_assessment_2026-08-28,proposed,,,
0.3.0,ev_d3944a97e8f27171,map_7091111ff3df9166,ES_SRC_002,2452,2440,"Urban greening (e.g., tree planting; construction of stormwater retention areas; construction of green roofs and cool roofs; provision of rainwater barrels; pervious pavement materials) Mitigation, particularly avoided emissions; public health improvements—increases in physical activity, reductions in air and noise pollution, reduced urban heat island effect, improved mental health; urban flood risk management; water savings; energy savings",en,layout_match,Quote text is present but PDF columns or tables changed its extraction order; ordered coverage is 72.4% and token coverage is 100.0%. Confirm visually during evidence review.,supports,,partial_action,false,energy_security_assessment_2026-08-28,needs_review,,,
0.3.0,ev_a5c217715db5c52c,map_a49092911bd94d5f,ES_SRC_002,37,25,"Responses to ongoing sea level rise and land subsidence in low-lying coastal cities and settlements and small islands include protection, accommodation, advance and planned relocation (high confidence). These responses are more effective if combined and/or sequenced, planned well ahead, aligned with sociocultural values and development priorities, and underpinned by inclusive community engagement processes (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 100.0%.,supports,,whole_action,false,energy_security_assessment_2026-08-28,proposed,,,
0.3.0,ev_78c6f53b48728598,map_a49092911bd94d5f,ES_SRC_002,108,96,"Properly supported and where levels of agency and assets are high, migration as an adaptation to climate change can reduce exposure and socioeconomic vulnerability (medium confidence). However, migration becomes a risk when climate hazards cause an individual, household or community to move involuntarily or with low agency (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 98.0%.,qualifies,,whole_action,true,energy_security_assessment_2026-08-28,proposed,,,
0.3.0,ev_16e7c658a29dcb67,map_a1cb120093437db3,ES_SRC_002,2452,2440,"Urban greening (e.g., tree planting; construction of stormwater retention areas; construction of green roofs and cool roofs; provision of rainwater barrels; pervious pavement materials) Mitigation, particularly avoided emissions; public health improvements—increases in physical activity, reductions in air and noise pollution, reduced urban heat island effect, improved mental health; urban flood risk management; water savings; energy savings",en,layout_match,Quote text is present but PDF columns or tables changed its extraction order; ordered coverage is 72.4% and token coverage is 100.0%. Confirm visually during evidence review.,supports,,whole_action,false,energy_security_assessment_2026-08-28,needs_review,,,
0.3.0,ev_142ebd7c64d35d5d,map_4f3660f94f21934c,ES_SRC_009,35,34,"TV, internet, radio, or newspapers, as well as automated phone text messaging, can be used to communicate the need for demand reduction to users when an extreme weather event is expected (Brown 2016).",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,energy_security_assessment_2026-08-28,proposed,,,
0.3.0,ev_578066bef031c2bc,map_4f3660f94f21934c,ES_SRC_010,9,9,"Predictive analytics, forecasting and smart monitoring enable proactive responses to weather risks. This minimises outages and optimises existing infrastructure, avoiding costly buildouts.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,energy_security_assessment_2026-08-28,proposed,,,
0.3.0,ev_eeea2a086d2ba6f8,map_f9772174d98e288b,ES_SRC_009,25,24,"One straightforward way to improve power system performance during floods is to elevate solar panels, or to locate plants or substations in an elevated area that will not be flooded – and, when possible, far enough from the coastline to avoid coastal flood. For existing plants that cannot be moved, elevating critical components is an option (particularly for substations), as is building dikes or flood protection walls.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,energy_security_assessment_2026-08-28,proposed,,,
0.3.0,ev_186781b139632c88,map_f9772174d98e288b,ES_SRC_010,9,9,"Protect critical assets with upgrades tailored to local climate threats (flood defences, storm hardening, etc.). Selected solutions must match the specific vulnerabilities identified.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,partial_action,false,energy_security_assessment_2026-08-28,proposed,,,
0.3.0,ev_20307e1056384da1,map_d05f4e50ceee7120,ES_SRC_002,2452,2440,"Urban greening (e.g., tree planting; construction of stormwater retention areas; construction of green roofs and cool roofs; provision of rainwater barrels; pervious pavement materials) Mitigation, particularly avoided emissions; public health improvements—increases in physical activity, reductions in air and noise pollution, reduced urban heat island effect, improved mental health; urban flood risk management; water savings; energy savings",en,layout_match,Quote text is present but PDF columns or tables changed its extraction order; ordered coverage is 72.4% and token coverage is 100.0%. Confirm visually during evidence review.,supports,,whole_action,false,energy_security_assessment_2026-08-28,needs_review,,,
0.3.0,ev_2b668831958af0af,map_d05f4e50ceee7120,ES_SRC_007,22,20,"However, the level of increased demand can be mitigated by higher levels of energy efficiency in both cooling devices and building envelopes. Compared to 2018, global energy consumption for residential space cooling could increase by as much as 65% in 2030 (Figure 3). However, through a combination of more efficient devices, more resilient buildings and increased flexibility, this could be cut by one-fifth in the SDS, with the majority of these savings in non-OECD countries.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,one-fifth reduction in projected residential space-cooling energy use,partial_action,false,energy_security_assessment_2026-08-28,proposed,,,
